Departamento,Provincia,Municipio,Localidad
Beni,Moxos,San Ignacio,Puerto San Lorenzo de Moxos
Beni,Moxos,San Ignacio,San Miguelito del Isiboro
Beni,Moxos,San Ignacio,Litoral
Beni,Moxos,San Ignacio,Retiro
Beni,Moxos,San Ignacio,Monte Mae
Beni,Moxos,San Ignacio,Puerto San Borja
Beni,Moxos,San Ignacio,San Jos� del Cabitu
Beni,Moxos,San Ignacio,San Antonio de Imose
Beni,Moxos,San Ignacio,Mercedes de Lojojota
Beni,Moxos,San Ignacio,Trinidacito
Beni,Moxos,San Ignacio,Bermeo
Beni,Moxos,San Ignacio,Oromomo
Beni,Moxos,San Ignacio,San Bernardo
Beni,Moxos,San Ignacio,San Jos� del Secure
Beni,Marban,Loreto,Loreto
Beni,Marban,Loreto,San Antonio de Loras
Beni,Marban,Loreto,Gundonovia
Beni,Marban,Loreto,Sachojere
Beni,Marban,Loreto,San Pablo del Isiboro
Beni,Marban,Loreto,Santa Rosa del Isiboro
Beni,Marban,Loreto,Santa Rosa del Chapare
Beni,Marban,Loreto,Palermo
Beni,Marban,Loreto,Villa El Carmen del Remanzo
Beni,Marban,San Andr�s,Perot�
Beni,Marban,San Andr�s,Villa Banzer
Beni,Marban,San Andr�s,Santa Rosa Km.100
Beni,Marban,San Andr�s,San Lorenzo de Marban
Beni,Marban,San Andr�s,Villa Alba
Beni,Marban,San Andr�s,Somopae
Beni,Marban,San Andr�s,Buen Jes�s
Beni,Marban,San Andr�s,Monte Cristo
Beni,Marban,San Andr�s,La Isiga/Perseverancia
Beni,Marban,San Andr�s,Tajibote
Beni,Marban,San Andr�s,4 de Julio
Beni,Marban,San Andr�s,Elvira
Beni,Marban,San Andr�s,Nueva Magdalena
Beni,Marban,San Andr�s,Nueva Betania
Beni,Marban,San Andr�s,Villa San Pedro
Beni,Mamore,San Joaqu�n,San Joaqu�n
Beni,Mamore,San Joaqu�n,Chaco Lejos
Beni,Mamore,San Joaqu�n,Puerto Ustarez
Beni,Mamore,San Joaqu�n,Mor�-Monte Azul
Beni,Mamore,San Ram�n,Poyori
Beni,Mamore,San Ram�n,El Carmen de Guacayane
Beni,Mamore,San Ram�n,Las Pe�as
Beni,Mamore,Puerto Siles,Puerto Siles
Beni,Mamore,Puerto Siles,Santa Rosa de Vigo
Beni,Mamore,Puerto Siles,Alejandr�a
Beni,It�nez,Magdalena,Magdalena
Beni,It�nez,Magdalena,Nueva Calama
Beni,It�nez,Magdalena,La Cayoba
Beni,It�nez,Magdalena,Santa Mar�a del Itenez
Beni,It�nez,Magdalena,Versalles
Beni,It�nez,Magdalena,Orobayaya
Beni,It�nez,Magdalena,San Borja R�o Blanco
Beni,It�nez,Baures,Baures
Beni,It�nez,Baures,El Cairo
Beni,It�nez,Baures,El Remanzo del Itenez
Beni,It�nez,Baures,Cafetal
Beni,It�nez,Baures,Jasiaquiri
Beni,It�nez,Baures,Alta Gracia
Beni,It�nez,Baures,Monte Cristo del Tiquin
Beni,It�nez,Baures,El Cairo II
Beni,It�nez,Huacaraje,Huacaraje
Beni,It�nez,Huacaraje,El Carmen del Itenez
Beni,It�nez,Huacaraje,La Embrolla
Pando,Nicolas Suarez,Cobija,Cobija
Pando,Nicolas Suarez,Porvenir,Villa Bella-(km 6)
Pando,Nicolas Suarez,Porvenir,Campoana
Pando,Nicolas Suarez,Porvenir,Trinchera
Pando,Nicolas Suarez,Bolpebra,San Pedro de Bolpebra
Pando,Nicolas Suarez,Bolpebra,Nareuda
Pando,Nicolas Suarez,Bolpebra,Mukden
Pando,Nicolas Suarez,Bolpebra,Bioce�nica
Pando,Nicolas Suarez,Bolpebra,3 Arroyos
Pando,Nicolas Suarez,Bolpebra,Yaminahua
Pando,Nicolas Suarez,Bolpebra,San Miguel de Machineri
Pando,Nicolas Suarez,Bolpebra,Nueva Cana�n
Pando,Nicolas Suarez,Bolpebra,Vera Cruz
Pando,Nicolas Suarez,Bella Flor,Karamanu Km 35
Pando,Nicolas Suarez,Bella Flor,San Antonio Km 60
Pando,Nicolas Suarez,Bella Flor,Mapajo (Samahuma)
Pando,Nicolas Suarez,Bella Flor,Santa Luc�a
Pando,Nicolas Suarez,Bella Flor,Montevideo
Pando,Nicolas Suarez,Bella Flor,Florida (Tco's)
Santa Cruz,Manuel Maria Caballero,Comarapa,Pulquina
Santa Cruz,Manuel Maria Caballero,Comarapa,San Jos� de la Capilla
Santa Cruz,Manuel Maria Caballero,Comarapa,Capillas
Santa Cruz,Manuel Maria Caballero,Comarapa,Siberia
Santa Cruz,Manuel Maria Caballero,Comarapa,Manzanal
Santa Cruz,Manuel Maria Caballero,Comarapa,El Jague
Santa Cruz,Manuel Maria Caballero,Comarapa,La Palizada
Santa Cruz,Manuel Maria Caballero,Saipina,Saipina
Santa Cruz,Manuel Maria Caballero,Saipina,San Rafael (Caballero)
Santa Cruz,Manuel Maria Caballero,Saipina,Chil�n
Santa Cruz,Manuel Maria Caballero,Saipina,Oconi
Santa Cruz,German Busch,Puerto Suarez,Puerto Suarez
Santa Cruz,German Busch,Puerto Suarez,Su�rez Arana
Santa Cruz,German Busch,Puerto Suarez,Yacuses
Santa Cruz,German Busch,Puerto Suarez,Colonia Warnes
Santa Cruz,German Busch,Puerto Suarez,San Salvador
Santa Cruz,German Busch,Puerto Suarez,Motacucito
Santa Cruz,German Busch,Puerto Suarez,El Salao
Santa Cruz,German Busch,Puerto Quijarro,Quijarro
Santa Cruz,German Busch,Puerto Quijarro,Arroyo Concepcción
Santa Cruz,German Busch,Puerto Quijarro,El Carmen de la Frontera
Santa Cruz,German Busch,El Carmen Rivero T�rrez,Rinc�n del Tigre
Santa Cruz,German Busch,El Carmen Rivero T�rrez,El Carmen Rivero Torrez
Santa Cruz,German Busch,El Carmen Rivero T�rrez,Palmeras
Santa Cruz,German Busch,El Carmen Rivero T�rrez,Palmito
Santa Cruz,Guarayos,Ascencción de Guarayos,Ascencción (Guarayos)
Santa Cruz,Guarayos,Ascencción de Guarayos,Santa Mar�a (Nueva Esperanza)
Santa Cruz,Guarayos,Ascencción de Guarayos,Cerro Grande
Santa Cruz,Guarayos,Ascencción de Guarayos,Nueva Jerusalen
Santa Cruz,Guarayos,Ascencción de Guarayos,El Junte
Santa Cruz,Guarayos,Urubicha,Urubich�
Santa Cruz,Guarayos,Urubicha,Yaguar�
Santa Cruz,Guarayos,Urubicha,Monse�or Salvatierra
Santa Cruz,Guarayos,Urubicha,Santa Teresita (Cururu)
Santa Cruz,Guarayos,El Puente,Yota�
Santa Cruz,Guarayos,El Puente,10 de Noviembre (N�cleo 47)
Santa Cruz,Guarayos,El Puente,El C�rmen (N�cleo 53)
Santa Cruz,Guarayos,El Puente,N�cleo 50-Villa Esperanza
Santa Cruz,Guarayos,El Puente,Limoncito.
Santa Cruz,Guarayos,El Puente,Corral�n
Santa Cruz,Guarayos,El Puente,Pueblos Unidos
Santa Cruz,Guarayos,El Puente,Cachuela
Santa Cruz,Guarayos,El Puente,El Combate
Santa Cruz,Guarayos,El Puente,Lagunilla
Santa Cruz,Guarayos,El Puente,Monte Sinai
Pando,Nicolas Suarez,Bella Flor,Santa Lourdes
Pando,Nicolas Suarez,Bella Flor,Casta�era Campoana
Pando,Manuripi,Puerto Rico,Conquista
Pando,Manuripi,Puerto Rico,Batraja
Pando,Manuripi,Puerto Rico,Manchester
Pando,Manuripi,Puerto Rico,Palestina (Rio Orthon)
Pando,Manuripi,Puerto Rico,San Antonio del Maty
Pando,Manuripi,Puerto Rico,Puerto Madre de Dios
Pando,Manuripi,Puerto Rico,Las Arenas
Pando,Manuripi,Puerto Rico,Mandarino
Pando,Manuripi,Puerto Rico,Hiroshima
Pando,Manuripi,Puerto Rico,Abaroa Km. 10
Pando,Manuripi,San Pedro,Loma Velarde
Pando,Manuripi,San Pedro,3 Estrellas (Tco's)
Pando,Manuripi,San Pedro,Fortaleza
Pando,Manuripi,Filadelfia,Filadelfia
Pando,Manuripi,Filadelfia,Villa Bella (Purisima)
Pando,Manuripi,Filadelfia,Empresi�a
Pando,Manuripi,Filadelfia,Buyuyo
Pando,Manuripi,Filadelfia,Chive
Pando,Manuripi,Filadelfia,Curichon
Pando,Manuripi,Filadelfia,San Antonio (Chive)
Pando,Manuripi,Filadelfia,Luz de America
Pando,Manuripi,Filadelfia,Soberania
Pando,Manuripi,Filadelfia,Florida (Chive)
Pando,Manuripi,Filadelfia,Villa Primero de Mayo
Pando,Manuripi,Filadelfia,Ucia
Pando,Manuripi,Filadelfia,Puerto Sucre
Pando,Manuripi,Filadelfia,11 de Septiembre
Pando,Manuripi,Filadelfia,18 de Noviembre
Pando,Madre de Dios,Puerto Gonzalo Moreno,Gonzalo Moreno
Pando,Madre de Dios,Puerto Gonzalo Moreno,Portachuelo Centro
Pando,Madre de Dios,Puerto Gonzalo Moreno,Las Piedras
Pando,Madre de Dios,Puerto Gonzalo Moreno,Contravaricia
Pando,Madre de Dios,San Lorenzo,Palestina (M.de Dios)
Pando,Madre de Dios,San Lorenzo,Blanca Flor
Pando,Madre de Dios,San Lorenzo,Vista Alegre
Pando,Madre de Dios,San Lorenzo,Ib�ria
Pando,Madre de Dios,San Lorenzo,Puerto Copacabana (Tco's)
Pando,Madre de Dios,San Lorenzo,Samaria
Pando,Madre de Dios,San Lorenzo,Genechiquia
Pando,Madre de Dios,San Lorenzo,Charal
Pando,Madre de Dios,San Lorenzo,El Retorno
Pando,Madre de Dios,San Lorenzo,Brigida
Pando,Madre de Dios,San Lorenzo,Navidad
Pando,Madre de Dios,Sena,El Sena
Pando,Madre de Dios,Sena,Santa Rosa del Manupare
Pando,Madre de Dios,Sena,Palma Real
Pando,Madre de Dios,Sena,Remanzo
Pando,Madre de Dios,Sena,El Turi (Carretera)
Pando,Madre de Dios,Sena,Pekin
Pando,Madre de Dios,Sena,El Turi (Comunidad Ind�gena)
Pando,Madre de Dios,Sena,Villa Cotoca
Pando,Madre de Dios,Sena,Br�gida II
Pando,Madre de Dios,Sena,Girado
Pando,Abuna,Santa Rosa,Santa Rosa del Abuna
Pando,Abuna,Santa Rosa,1 de Mayo
Pando,Abuna,Santa Rosa,Nueva Esperanza(Urbanizacción Puerto Morales)
Pando,Abuna,Santa Rosa,Mariscal Antonio Jos� de Sucre Bernardino Racua
Pando,Abuna,Santa Rosa,Nacebe
Pando,Abuna,Ingavi,Humaita
Pando,Abuna,Ingavi,Derrepente
Pando,Abuna,Ingavi,Las Amalias
Pando,Abuna,Ingavi,Barro Alto
Pando,Federico Rom�n,Nueva Esperanza,Arca de Israel
Pando,Federico Rom�n,Nueva Esperanza,Puerto Consuelo
Pando,Federico Rom�n,Nueva Esperanza,Puerto Consuelo Area 2
Pando,Federico Rom�n,Nueva Esperanza,Gran Cruz
Pando,Federico Rom�n,Nueva Esperanza,Nueva Unción
Pando,Federico Rom�n,Nueva Esperanza,La Selva
Pando,Federico Rom�n,Villa Nueva,Enarevena
Pando,Federico Rom�n,Villa Nueva,Santa Crucito
Pando,Federico Rom�n,Villa Nueva,Perseverancia
Pando,Federico Rom�n,Santos Mercado,Reserva
Pando,Federico Rom�n,Santos Mercado,San Martin del Pacahuara
